Bill ID,Customer ID,Bill Date,Bill Amount,Previous Bill Amt,Payment Receivied,Bill Meter,Previous Meter,Usage,BTU Factor,Therms,Price Per Therm,Consumption Charge,Service Charge,Pass Through Charges,Taxes
1696,142,2019-05-15,91.6,84.09,2019-05-25,118735,118633,102,1.032,105,0.582,61,4.09,22.57,3.94
1697,142,2019-06-15,153.17,91.6,2019-06-16,118906,118735,171,1.032,176,0.582,102,6.83,37.74,6.6
1698,142,2019-07-15,1.5,153.17,2019-07-26,118907,118906,1,1.032,1,0.582,1,0.07,0.37,0.06
1699,142,2019-08-15,94.6,1.5,2019-09-02,119012,118907,105,1.032,108,0.582,63,4.22,23.31,4.07
1700,142,2019-09-15,3,94.6,2019-09-17,119015,119012,3,1.032,3,0.582,2,0.13,0.74,0.13
1701,142,2019-10-15,4.5,3,2019-10-22,119021,119015,6,1.032,6,0.582,3,0.2,1.11,0.19
1702,142,2019-11-15,406.95,4.5,2019-11-21,119472,119021,451,1.032,465,0.582,271,18.16,100.27,17.52
1703,142,2019-12-15,400.95,406.95,2019-12-29,119917,119472,445,1.032,459,0.582,267,17.89,98.79,17.27
1704,142,2020-01-15,476.03,400.95,2020-01-26,120445,119917,528,1.032,545,0.582,317,21.24,117.29,20.5
1705,143,2019-02-15,219.24,241.16,2019-03-03,57194,56952,242,1.032,250,0.582,146,9.78,54.02,9.44
1706,143,2019-03-15,105.12,219.24,2019-03-24,57311,57194,117,1.032,121,0.582,70,4.69,25.9,4.53
1707,143,2019-04-15,169.69,105.12,2019-05-02,57499,57311,188,1.032,194,0.582,113,7.57,41.81,7.31
1708,143,2019-05-15,162.18,169.69,2019-05-15,57679,57499,180,1.032,186,0.582,108,7.24,39.96,6.98
1709,143,2019-06-15,22.53,162.18,2019-06-23,57703,57679,24,1.032,25,0.582,15,1.01,5.55,0.97
1710,143,2019-07-15,177.2,22.53,2019-07-20,57899,57703,196,1.032,202,0.582,118,7.91,43.66,7.63
1711,143,2019-08-15,166.69,177.2,2019-09-01,58083,57899,184,1.032,190,0.582,111,7.44,41.07,7.18
1712,143,2019-09-15,111.13,166.69,2019-09-28,58207,58083,124,1.032,128,0.582,74,4.96,27.38,4.79
1713,143,2019-10-15,91.6,111.13,2019-10-28,58308,58207,101,1.032,104,0.582,61,4.09,22.57,3.94
1714,143,2019-11-15,277.81,91.6,2019-11-16,58616,58308,308,1.032,318,0.582,185,12.4,68.45,11.96
1715,143,2019-12-15,268.79,277.81,2020-01-01,58914,58616,298,1.032,308,0.582,179,11.99,66.23,11.57
1716,143,2020-01-15,354.39,268.79,2020-01-19,59307,58914,393,1.032,406,0.582,236,15.81,87.32,15.26
1717,144,2019-02-15,858.95,944.85,2019-02-15,822969,822016,953,1.032,983,0.582,572,38.32,211.64,36.99
1718,144,2019-03-15,159.17,858.95,2019-03-20,823145,822969,176,1.032,182,0.582,106,7.1,39.22,6.85
1719,144,2019-04-15,40.55,159.17,2019-04-21,823190,823145,45,1.032,46,0.582,27,1.81,9.99,1.75
1720,144,2019-05-15,127.65,40.55,2019-05-23,823331,823190,141,1.032,146,0.582,85,5.7,31.45,5.5
1721,144,2019-06-15,148.66,127.65,2019-06-22,823496,823331,165,1.032,170,0.582,99,6.63,36.63,6.4
1722,144,2019-07-15,136.65,148.66,2019-07-29,823648,823496,152,1.032,157,0.582,91,6.1,33.67,5.88
1723,144,2019-08-15,43.55,136.65,2019-08-26,823696,823648,48,1.032,50,0.582,29,1.94,10.73,1.88
1724,144,2019-09-15,123.13,43.55,2019-09-24,823833,823696,137,1.032,141,0.582,82,5.49,30.34,5.3
1725,144,2019-10-15,60.07,123.13,2019-10-22,823900,823833,67,1.032,69,0.582,40,2.68,14.8,2.59
1726,144,2019-11-15,824.41,60.07,2019-12-03,824814,823900,914,1.032,943,0.582,549,36.78,203.13,35.5
1727,144,2019-12-15,855.95,824.41,2019-12-20,825764,824814,950,1.032,980,0.582,570,38.19,210.9,36.86
1728,144,2020-01-15,813.9,855.95,2020-01-23,826667,825764,903,1.032,932,0.582,542,36.31,200.54,35.05
1729,145,2019-02-15,462.52,508.77,2019-02-15,310305,309792,513,1.032,529,0.582,308,20.64,113.96,19.92
1730,145,2019-03-15,136.65,462.52,2019-03-31,310457,310305,152,1.032,157,0.582,91,6.1,33.67,5.88
1731,145,2019-04-15,3,136.65,2019-04-21,310461,310457,4,1.032,4,0.582,2,0.13,0.74,0.13
1732,145,2019-05-15,67.58,3,2019-06-01,310537,310461,76,1.032,78,0.582,45,3.02,16.65,2.91
1733,145,2019-06-15,67.58,67.58,2019-06-18,310612,310537,75,1.032,77,0.582,45,3.02,16.65,2.91
1734,145,2019-07-15,87.1,67.58,2019-07-15,310709,310612,97,1.032,100,0.582,58,3.89,21.46,3.75
1735,145,2019-08-15,67.58,87.1,2019-08-23,310785,310709,76,1.032,78,0.582,45,3.02,16.65,2.91
1736,145,2019-09-15,4.5,67.58,2019-09-21,310790,310785,5,1.032,5,0.582,3,0.2,1.11,0.19
1737,145,2019-10-15,129.14,4.5,2019-11-02,310933,310790,143,1.032,148,0.582,86,5.76,31.82,5.56
1738,145,2019-11-15,354.39,129.14,2019-12-04,311326,310933,393,1.032,406,0.582,236,15.81,87.32,15.26
1739,145,2019-12-15,307.85,354.39,2019-12-28,311668,311326,342,1.032,353,0.582,205,13.74,75.85,13.26
1740,145,2020-01-15,337.88,307.85,2020-01-22,312042,311668,374,1.032,386,0.582,225,15.08,83.25,14.55
1741,146,2019-02-15,789.87,868.86,2019-02-18,613102,612226,876,1.032,904,0.582,526,35.24,194.62,34.01
1742,146,2019-03-15,172.69,789.87,2019-03-21,613293,613102,191,1.032,197,0.582,115,7.7,42.55,7.44
1743,146,2019-04-15,130.65,172.69,2019-04-28,613437,613293,144,1.032,149,0.582,87,5.83,32.19,5.63
1744,146,2019-05-15,88.6,130.65,2019-05-26,613536,613437,99,1.032,102,0.582,59,3.95,21.83,3.82
1745,146,2019-06-15,172.69,88.6,2019-06-22,613728,613536,192,1.032,198,0.582,115,7.7,42.55,7.44
1746,146,2019-07-15,4.5,172.69,2019-07-18,613734,613728,6,1.032,6,0.582,3,0.2,1.11,0.19
1747,146,2019-08-15,87.1,4.5,2019-09-04,613830,613734,96,1.032,99,0.582,58,3.89,21.46,3.75
1748,146,2019-09-15,55.56,87.1,2019-09-22,613891,613830,61,1.032,63,0.582,37,2.48,13.69,2.39
1749,146,2019-10-15,33.03,55.56,2019-10-28,613928,613891,37,1.032,38,0.582,22,1.47,8.14,1.42
1750,146,2019-11-15,714.79,33.03,2019-11-21,614721,613928,793,1.032,818,0.582,476,31.89,176.12,30.78
1751,146,2019-12-15,774.86,714.79,2019-12-17,615580,614721,859,1.032,886,0.582,516,34.57,190.92,33.37
1752,146,2020-01-15,752.34,774.86,2020-01-25,616413,615580,833,1.032,860,0.582,501,33.57,185.37,32.4
1753,147,2019-02-15,521.08,573.19,2019-02-26,83526,82948,578,1.032,596,0.582,347,23.25,128.39,22.44
1754,147,2019-03-15,36.04,521.08,2019-03-16,83566,83526,40,1.032,41,0.582,24,1.61,8.88,1.55
1755,147,2019-04-15,45.05,36.04,2019-04-21,83616,83566,50,1.032,52,0.582,30,2.01,11.1,1.94
1756,147,2019-05-15,141.16,45.05,2019-05-28,83772,83616,156,1.032,161,0.582,94,6.3,34.78,6.08
1757,147,2019-06-15,130.65,141.16,2019-07-03,83916,83772,144,1.032,149,0.582,87,5.83,32.19,5.63
1758,147,2019-07-15,84.09,130.65,2019-07-29,84009,83916,93,1.032,96,0.582,56,3.75,20.72,3.62
1759,147,2019-08-15,18.02,84.09,2019-08-25,84029,84009,20,1.032,21,0.582,12,0.8,4.44,0.78
1760,147,2019-09-15,106.62,18.02,2019-09-18,84147,84029,118,1.032,122,0.582,71,4.76,26.27,4.59
1761,147,2019-10-15,76.59,106.62,2019-11-03,84232,84147,85,1.032,88,0.582,51,3.42,18.87,3.3
1762,147,2019-11-15,521.08,76.59,2019-11-19,84810,84232,578,1.032,596,0.582,347,23.25,128.39,22.44
1763,147,2019-12-15,525.58,521.08,2020-01-01,85392,84810,582,1.032,601,0.582,350,23.45,129.5,22.63
1764,147,2020-01-15,507.57,525.58,2020-01-26,85954,85392,562,1.032,580,0.582,338,22.65,125.06,21.86
1765,148,2019-02-15,797.39,877.13,2019-02-27,355278,354393,885,1.032,913,0.582,531,35.58,196.47,34.34
1766,148,2019-03-15,117.13,797.39,2019-03-26,355408,355278,130,1.032,134,0.582,78,5.23,28.86,5.04
1767,148,2019-04-15,15.02,117.13,2019-04-23,355425,355408,17,1.032,18,0.582,10,0.67,3.7,0.65
1768,148,2019-05-15,121.64,15.02,2019-05-29,355561,355425,136,1.032,140,0.582,81,5.43,29.97,5.24
1769,148,2019-06-15,3,121.64,2019-06-20,355565,355561,4,1.032,4,0.582,2,0.13,0.74,0.13
1770,148,2019-07-15,75.08,3,2019-07-29,355648,355565,83,1.032,86,0.582,50,3.35,18.5,3.23
1771,148,2019-08-15,55.56,75.08,2019-09-04,355709,355648,61,1.032,63,0.582,37,2.48,13.69,2.39
1772,148,2019-09-15,9.01,55.56,2019-09-29,355719,355709,10,1.032,10,0.582,6,0.4,2.22,0.39
1773,148,2019-10-15,145.66,9.01,2019-10-21,355881,355719,162,1.032,167,0.582,97,6.5,35.89,6.27
1774,148,2019-11-15,738.82,145.66,2019-12-03,356701,355881,820,1.032,846,0.582,492,32.96,182.04,31.82
1775,148,2019-12-15,776.36,738.82,2019-12-25,357561,356701,860,1.032,888,0.582,517,34.64,191.29,33.43
1776,148,2020-01-15,741.82,776.36,2020-01-20,358383,357561,822,1.032,848,0.582,494,33.1,182.78,31.94
1777,149,2019-02-15,286.82,315.5,2019-03-01,84653,84334,319,1.032,329,0.582,191,12.8,70.67,12.35
1778,149,2019-03-15,94.6,286.82,2019-04-02,84758,84653,105,1.032,108,0.582,63,4.22,23.31,4.07
1779,149,2019-04-15,139.65,94.6,2019-04-17,84912,84758,154,1.032,159,0.582,93,6.23,34.41,6.01
1780,149,2019-05-15,169.69,139.65,2019-05-26,85101,84912,189,1.032,195,0.582,113,7.57,41.81,7.31
1781,149,2019-06-15,81.09,169.69,2019-06-16,85190,85101,89,1.032,92,0.582,54,3.62,19.98,3.49
1782,149,2019-07-15,28.53,81.09,2019-07-16,85221,85190,31,1.032,32,0.582,19,1.27,7.03,1.23
1783,149,2019-08-15,142.65,28.53,2019-08-26,85380,85221,159,1.032,164,0.582,95,6.36,35.15,6.14
1784,149,2019-09-15,55.56,142.65,2019-09-29,85441,85380,61,1.032,63,0.582,37,2.48,13.69,2.39
1785,149,2019-10-15,51.06,55.56,2019-11-03,85497,85441,56,1.032,58,0.582,34,2.28,12.58,2.2
1786,149,2019-11-15,387.43,51.06,2019-11-24,85927,85497,430,1.032,444,0.582,258,17.29,95.46,16.68
1787,149,2019-12-15,331.87,387.43,2019-12-21,86295,85927,368,1.032,380,0.582,221,14.81,81.77,14.29
1788,149,2020-01-15,342.38,331.87,2020-01-20,86675,86295,380,1.032,392,0.582,228,15.28,84.36,14.74
1789,150,2019-02-15,839.43,923.37,2019-03-02,708642,707712,930,1.032,960,0.582,559,37.45,206.83,36.15
1790,150,2019-03-15,1.5,839.43,2019-03-27,708644,708642,2,1.032,2,0.582,1,0.07,0.37,0.06
1791,150,2019-04-15,54.06,1.5,2019-04-16,708704,708644,60,1.032,62,0.582,36,2.41,13.32,2.33
1792,150,2019-05-15,142.65,54.06,2019-06-02,708862,708704,158,1.032,163,0.582,95,6.36,35.15,6.14
1793,150,2019-06-15,87.1,142.65,2019-06-16,708958,708862,96,1.032,99,0.582,58,3.89,21.46,3.75
1794,150,2019-07-15,129.14,87.1,2019-08-04,709101,708958,143,1.032,148,0.582,86,5.76,31.82,5.56
1795,150,2019-08-15,97.61,129.14,2019-08-29,709209,709101,108,1.032,111,0.582,65,4.36,24.05,4.2
1796,150,2019-09-15,178.69,97.61,2019-09-16,709408,709209,199,1.032,205,0.582,119,7.97,44.03,7.69
1797,150,2019-10-15,99.11,178.69,2019-10-28,709518,709408,110,1.032,114,0.582,66,4.42,24.42,4.27
1798,150,2019-11-15,755.34,99.11,2019-11-29,710356,709518,838,1.032,865,0.582,503,33.7,186.11,32.53
1799,150,2019-12-15,828.91,755.34,2019-12-19,711275,710356,919,1.032,948,0.582,552,36.98,204.24,35.69
1800,150,2020-01-15,836.43,828.91,2020-01-17,712202,711275,927,1.032,957,0.582,557,37.32,206.09,36.02
1801,151,2019-02-15,321.36,353.5,2019-02-18,1054,698,356,1.032,367,0.582,214,14.34,79.18,13.84
1802,151,2019-03-15,166.69,321.36,2019-03-21,1238,1054,184,1.032,190,0.582,111,7.44,41.07,7.18
1803,151,2019-04-15,168.18,166.69,2019-04-18,1424,1238,186,1.032,192,0.582,112,7.5,41.44,7.24
1804,151,2019-05-15,114.12,168.18,2019-05-16,1551,1424,127,1.032,131,0.582,76,5.09,28.12,4.91
1805,151,2019-06-15,1.5,114.12,2019-06-24,1552,1551,1,1.032,1,0.582,1,0.07,0.37,0.06
1806,151,2019-07-15,48.05,1.5,2019-07-19,1605,1552,53,1.032,55,0.582,32,2.14,11.84,2.07
1807,151,2019-08-15,96.11,48.05,2019-08-24,1712,1605,107,1.032,110,0.582,64,4.29,23.68,4.14
1808,151,2019-09-15,90.1,96.11,2019-09-20,1812,1712,100,1.032,103,0.582,60,4.02,22.2,3.88
1809,151,2019-10-15,132.15,90.1,2019-11-03,1959,1812,147,1.032,152,0.582,88,5.9,32.56,5.69
1810,151,2019-11-15,382.92,132.15,2019-12-02,2384,1959,425,1.032,439,0.582,255,17.08,94.35,16.49
1811,151,2019-12-15,352.89,382.92,2019-12-27,2775,2384,391,1.032,404,0.582,235,15.74,86.95,15.2
1812,151,2020-01-15,390.43,352.89,2020-01-25,3208,2775,433,1.032,447,0.582,260,17.42,96.2,16.81
1813,152,2019-02-15,776.36,854,2019-02-25,434021,433160,861,1.032,889,0.582,517,34.64,191.29,33.43
1814,152,2019-03-15,135.15,776.36,2019-03-18,434170,434021,149,1.032,154,0.582,90,6.03,33.3,5.82
1815,152,2019-04-15,88.6,135.15,2019-05-04,434268,434170,98,1.032,101,0.582,59,3.95,21.83,3.82
1816,152,2019-05-15,90.1,88.6,2019-06-01,434368,434268,100,1.032,103,0.582,60,4.02,22.2,3.88
1817,152,2019-06-15,0,90.1,2019-06-20,434368,434368,0,1.032,0,0.582,0,0,0,0
1818,152,2019-07-15,103.61,0,2019-07-17,434482,434368,114,1.032,118,0.582,69,4.62,25.53,4.46
1819,152,2019-08-15,100.61,103.61,2019-08-31,434593,434482,111,1.032,115,0.582,67,4.49,24.79,4.33
1820,152,2019-09-15,1.5,100.61,2019-09-23,434595,434593,2,1.032,2,0.582,1,0.07,0.37,0.06
1821,152,2019-10-15,151.67,1.5,2019-10-27,434763,434595,168,1.032,173,0.582,101,6.77,37.37,6.53
1822,152,2019-11-15,657.73,151.67,2019-11-25,435493,434763,730,1.032,753,0.582,438,29.35,162.06,28.32
1823,152,2019-12-15,746.33,657.73,2019-12-31,436321,435493,828,1.032,854,0.582,497,33.3,183.89,32.14
1824,152,2020-01-15,657.73,746.33,2020-01-25,437051,436321,730,1.032,753,0.582,438,29.35,162.06,28.32
1825,153,2019-02-15,898,987.8,2019-03-01,94127,93132,995,1.032,1027,0.582,598,40.07,221.26,38.67
1826,153,2019-03-15,168.18,898,2019-04-02,94313,94127,186,1.032,192,0.582,112,7.5,41.44,7.24
1827,153,2019-04-15,33.03,168.18,2019-05-05,94349,94313,36,1.032,37,0.582,22,1.47,8.14,1.42
1828,153,2019-05-15,94.6,33.03,2019-05-23,94455,94349,106,1.032,109,0.582,63,4.22,23.31,4.07
1829,153,2019-06-15,28.53,94.6,2019-06-18,94487,94455,32,1.032,33,0.582,19,1.27,7.03,1.23
1830,153,2019-07-15,49.55,28.53,2019-07-26,94541,94487,54,1.032,56,0.582,33,2.21,12.21,2.13
1831,153,2019-08-15,28.53,49.55,2019-09-02,94573,94541,32,1.032,33,0.582,19,1.27,7.03,1.23
1832,153,2019-09-15,55.56,28.53,2019-10-03,94635,94573,62,1.032,64,0.582,37,2.48,13.69,2.39
1833,153,2019-10-15,132.15,55.56,2019-10-28,94781,94635,146,1.032,151,0.582,88,5.9,32.56,5.69
1834,153,2019-11-15,842.44,132.15,2019-11-19,95715,94781,934,1.032,964,0.582,561,37.59,207.57,36.28
1835,153,2019-12-15,797.39,842.44,2020-01-04,96599,95715,884,1.032,912,0.582,531,35.58,196.47,34.34
1836,153,2020-01-15,840.93,797.39,2020-01-15,97531,96599,932,1.032,962,0.582,560,37.52,207.2,36.21
1837,154,2019-02-15,934.03,1027.43,2019-03-07,807903,806868,1035,1.032,1068,0.582,622,41.67,230.14,40.22
1838,154,2019-03-15,118.63,934.03,2019-03-19,808034,807903,131,1.032,135,0.582,79,5.29,29.23,5.11
1839,154,2019-04-15,73.58,118.63,2019-04-21,808115,808034,81,1.032,84,0.582,49,3.28,18.13,3.17
1840,154,2019-05-15,46.55,73.58,2019-05-23,808166,808115,51,1.032,53,0.582,31,2.08,11.47,2
1841,154,2019-06-15,40.55,46.55,2019-06-18,808211,808166,45,1.032,46,0.582,27,1.81,9.99,1.75
1842,154,2019-07-15,61.57,40.55,2019-07-19,808279,808211,68,1.032,70,0.582,41,2.75,15.17,2.65
1843,154,2019-08-15,45.05,61.57,2019-08-29,808329,808279,50,1.032,52,0.582,30,2.01,11.1,1.94
1844,154,2019-09-15,162.18,45.05,2019-09-17,808509,808329,180,1.032,186,0.582,108,7.24,39.96,6.98
1845,154,2019-10-15,91.6,162.18,2019-10-23,808611,808509,102,1.032,105,0.582,61,4.09,22.57,3.94
1846,154,2019-11-15,944.54,91.6,2019-12-02,809658,808611,1047,1.032,1081,0.582,629,42.14,232.73,40.67
1847,154,2019-12-15,958.07,944.54,2020-01-04,810721,809658,1063,1.032,1097,0.582,638,42.75,236.06,41.26
1848,154,2020-01-15,928.03,958.07,2020-01-30,811749,810721,1028,1.032,1061,0.582,618,41.41,228.66,39.96
1849,155,2019-02-15,624.69,687.16,2019-03-01,106506,105814,692,1.032,714,0.582,416,27.87,153.92,26.9
1850,155,2019-03-15,79.59,624.69,2019-03-18,106594,106506,88,1.032,91,0.582,53,3.55,19.61,3.43
1851,155,2019-04-15,36.04,79.59,2019-05-04,106635,106594,41,1.032,42,0.582,24,1.61,8.88,1.55
1852,155,2019-05-15,91.6,36.04,2019-05-17,106737,106635,102,1.032,105,0.582,61,4.09,22.57,3.94
1853,155,2019-06-15,66.08,91.6,2019-06-25,106810,106737,73,1.032,75,0.582,44,2.95,16.28,2.85
1854,155,2019-07-15,163.68,66.08,2019-07-18,106991,106810,181,1.032,187,0.582,109,7.3,40.33,7.05
1855,155,2019-08-15,162.18,163.68,2019-08-29,107171,106991,180,1.032,186,0.582,108,7.24,39.96,6.98
1856,155,2019-09-15,85.6,162.18,2019-09-24,107266,107171,95,1.032,98,0.582,57,3.82,21.09,3.69
1857,155,2019-10-15,94.6,85.6,2019-10-31,107372,107266,106,1.032,109,0.582,63,4.22,23.31,4.07
1858,155,2019-11-15,627.7,94.6,2019-11-19,108069,107372,697,1.032,719,0.582,418,28.01,154.66,27.03
1859,155,2019-12-15,657.73,627.7,2019-12-16,108798,108069,729,1.032,752,0.582,438,29.35,162.06,28.32
1860,155,2020-01-15,566.13,657.73,2020-01-30,109425,108798,627,1.032,647,0.582,377,25.26,139.49,24.38
1861,156,2019-02-15,198.22,218.04,2019-02-21,119020,118800,220,1.032,227,0.582,132,8.84,48.84,8.54
1862,156,2019-03-15,45.05,198.22,2019-03-25,119069,119020,49,1.032,51,0.582,30,2.01,11.1,1.94
1863,156,2019-04-15,39.04,45.05,2019-04-18,119113,119069,44,1.032,45,0.582,26,1.74,9.62,1.68
1864,156,2019-05-15,30.03,39.04,2019-05-16,119147,119113,34,1.032,35,0.582,20,1.34,7.4,1.29
1865,156,2019-06-15,139.65,30.03,2019-07-03,119302,119147,155,1.032,160,0.582,93,6.23,34.41,6.01
1866,156,2019-07-15,48.05,139.65,2019-07-23,119355,119302,53,1.032,55,0.582,32,2.14,11.84,2.07
1867,156,2019-08-15,63.07,48.05,2019-08-22,119425,119355,70,1.032,72,0.582,42,2.81,15.54,2.72
1868,156,2019-09-15,141.16,63.07,2019-09-15,119581,119425,156,1.032,161,0.582,94,6.3,34.78,6.08
1869,156,2019-10-15,49.55,141.16,2019-10-18,119635,119581,54,1.032,56,0.582,33,2.21,12.21,2.13
1870,156,2019-11-15,309.34,49.55,2019-11-28,119978,119635,343,1.032,354,0.582,206,13.8,76.22,13.32
1871,156,2019-12-15,307.85,309.34,2019-12-18,120319,119978,341,1.032,352,0.582,205,13.74,75.85,13.26
1872,156,2020-01-15,187.71,307.85,2020-01-21,120526,120319,207,1.032,214,0.582,125,8.38,46.25,8.08
1873,157,2019-02-15,726.81,799.49,2019-02-17,356486,355680,806,1.032,832,0.582,484,32.43,179.08,31.3
1874,157,2019-03-15,177.2,726.81,2019-04-04,356683,356486,197,1.032,203,0.582,118,7.91,43.66,7.63
1875,157,2019-04-15,61.57,177.2,2019-04-24,356752,356683,69,1.032,71,0.582,41,2.75,15.17,2.65
1876,157,2019-05-15,24.02,61.57,2019-05-28,356779,356752,27,1.032,28,0.582,16,1.07,5.92,1.03
1877,157,2019-06-15,75.08,24.02,2019-07-04,356862,356779,83,1.032,86,0.582,50,3.35,18.5,3.23
1878,157,2019-07-15,168.18,75.08,2019-07-21,357048,356862,186,1.032,192,0.582,112,7.5,41.44,7.24
1879,157,2019-08-15,52.56,168.18,2019-08-28,357106,357048,58,1.032,60,0.582,35,2.35,12.95,2.26
1880,157,2019-09-15,61.57,52.56,2019-10-04,357175,357106,69,1.032,71,0.582,41,2.75,15.17,2.65
1881,157,2019-10-15,166.69,61.57,2019-10-24,357359,357175,184,1.032,190,0.582,111,7.44,41.07,7.18
1882,157,2019-11-15,555.62,166.69,2019-11-17,357974,357359,615,1.032,635,0.582,370,24.79,136.9,23.93
1883,157,2019-12-15,603.67,555.62,2019-12-20,358643,357974,669,1.032,690,0.582,402,26.93,148.74,26
1884,157,2020-01-15,576.64,603.67,2020-01-16,359282,358643,639,1.032,659,0.582,384,25.73,142.08,24.83
1885,158,2019-02-15,364.9,401.39,2019-02-26,306626,306222,404,1.032,417,0.582,243,16.28,89.91,15.71
1886,158,2019-03-15,111.13,364.9,2019-03-22,306750,306626,124,1.032,128,0.582,74,4.96,27.38,4.79
1887,158,2019-04-15,93.1,111.13,2019-04-30,306853,306750,103,1.032,106,0.582,62,4.15,22.94,4.01
1888,158,2019-05-15,28.53,93.1,2019-05-18,306884,306853,31,1.032,32,0.582,19,1.27,7.03,1.23
1889,158,2019-06-15,94.6,28.53,2019-06-21,306989,306884,105,1.032,108,0.582,63,4.22,23.31,4.07
1890,158,2019-07-15,150.17,94.6,2019-07-20,307156,306989,167,1.032,172,0.582,100,6.7,37,6.47
1891,158,2019-08-15,163.68,150.17,2019-08-31,307337,307156,181,1.032,187,0.582,109,7.3,40.33,7.05
1892,158,2019-09-15,132.15,163.68,2019-09-16,307483,307337,146,1.032,151,0.582,88,5.9,32.56,5.69
1893,158,2019-10-15,87.1,132.15,2019-10-19,307579,307483,96,1.032,99,0.582,58,3.89,21.46,3.75
1894,158,2019-11-15,366.41,87.1,2019-12-04,307986,307579,407,1.032,420,0.582,244,16.35,90.28,15.78
1895,158,2019-12-15,430.98,366.41,2019-12-18,308464,307986,478,1.032,493,0.582,287,19.23,106.19,18.56
1896,158,2020-01-15,298.83,430.98,2020-01-17,308795,308464,331,1.032,342,0.582,199,13.33,73.63,12.87
1897,159,2019-02-15,593.15,652.46,2019-03-01,426233,425575,658,1.032,679,0.582,395,26.46,146.15,25.54
1898,159,2019-03-15,39.04,593.15,2019-03-27,426276,426233,43,1.032,44,0.582,26,1.74,9.62,1.68
1899,159,2019-04-15,34.54,39.04,2019-04-29,426315,426276,39,1.032,40,0.582,23,1.54,8.51,1.49
1900,159,2019-05-15,82.59,34.54,2019-06-01,426407,426315,92,1.032,95,0.582,55,3.68,20.35,3.56
1901,159,2019-06-15,60.07,82.59,2019-06-22,426473,426407,66,1.032,68,0.582,40,2.68,14.8,2.59
1902,159,2019-07-15,30.03,60.07,2019-07-23,426506,426473,33,1.032,34,0.582,20,1.34,7.4,1.29
1903,159,2019-08-15,49.55,30.03,2019-08-22,426561,426506,55,1.032,57,0.582,33,2.21,12.21,2.13
1904,159,2019-09-15,27.03,49.55,2019-09-16,426591,426561,30,1.032,31,0.582,18,1.21,6.66,1.16
1905,159,2019-10-15,97.61,27.03,2019-10-15,426700,426591,109,1.032,112,0.582,65,4.36,24.05,4.2
1906,159,2019-11-15,561.62,97.61,2019-11-25,427322,426700,622,1.032,642,0.582,374,25.06,138.38,24.18
1907,159,2019-12-15,548.11,561.62,2020-01-03,427930,427322,608,1.032,627,0.582,365,24.46,135.05,23.6
1908,159,2020-01-15,533.09,548.11,2020-01-20,428521,427930,591,1.032,610,0.582,355,23.78,131.35,22.96
1909,160,2019-02-15,632.2,695.42,2019-02-19,33162,32460,702,1.032,724,0.582,421,28.21,155.77,27.22
1910,160,2019-03-15,114.12,632.2,2019-03-21,33288,33162,126,1.032,130,0.582,76,5.09,28.12,4.91
1911,160,2019-04-15,103.61,114.12,2019-04-17,33402,33288,114,1.032,118,0.582,69,4.62,25.53,4.46
1912,160,2019-05-15,60.07,103.61,2019-06-02,33468,33402,66,1.032,68,0.582,40,2.68,14.8,2.59
1913,160,2019-06-15,21.03,60.07,2019-06-29,33491,33468,23,1.032,24,0.582,14,0.94,5.18,0.91
1914,160,2019-07-15,78.08,21.03,2019-07-31,33578,33491,87,1.032,90,0.582,52,3.48,19.24,3.36
1915,160,2019-08-15,10.51,78.08,2019-08-23,33590,33578,12,1.032,12,0.582,7,0.47,2.59,0.45
1916,160,2019-09-15,124.64,10.51,2019-10-03,33729,33590,139,1.032,143,0.582,83,5.56,30.71,5.37
1917,160,2019-10-15,33.03,124.64,2019-10-22,33766,33729,37,1.032,38,0.582,22,1.47,8.14,1.42
1918,160,2019-11-15,533.09,33.03,2019-11-28,34357,33766,591,1.032,610,0.582,355,23.78,131.35,22.96
1919,160,2019-12-15,489.54,533.09,2019-12-24,34900,34357,543,1.032,560,0.582,326,21.84,120.62,21.08
1920,160,2020-01-15,647.22,489.54,2020-01-22,35618,34900,718,1.032,741,0.582,431,28.88,159.47,27.87
1921,161,2019-02-15,614.18,675.6,2019-02-26,364189,363509,680,1.032,702,0.582,409,27.4,151.33,26.45
1922,161,2019-03-15,129.14,614.18,2019-03-27,364332,364189,143,1.032,148,0.582,86,5.76,31.82,5.56
1923,161,2019-04-15,94.6,129.14,2019-05-03,364437,364332,105,1.032,108,0.582,63,4.22,23.31,4.07
1924,161,2019-05-15,1.5,94.6,2019-06-04,364439,364437,2,1.032,2,0.582,1,0.07,0.37,0.06
